beam_id,time_s,displacement_mm,force_N
13,182.30,6.0642,571.2
13,182.40,6.0683,571.4
13,182.50,6.0724,571.6
13,182.60,6.0753,571.6
13,182.70,6.0777,571.6
13,182.80,6.0804,571.6
13,182.90,6.0836,571.6
13,183.00,6.0875,571.8
13,183.10,6.0911,571.9
13,183.20,6.0944,572.0
13,183.30,6.0978,572.0
13,183.40,6.1015,572.2
13,183.50,6.1050,572.3
13,183.60,6.1084,572.4
13,183.70,6.1115,572.4
13,183.80,6.1146,572.5
13,183.90,6.1181,572.5
13,184.00,6.1220,572.7
13,184.10,6.1253,572.8
13,184.20,6.1279,572.8
13,184.30,6.1305,572.7
13,184.40,6.1335,572.8
13,184.50,6.1370,572.9
13,184.60,6.1408,573.0
13,184.70,6.1443,573.1
13,184.80,6.1477,573.2
13,184.90,6.1512,573.3
13,185.00,6.1547,573.4
13,185.10,6.1580,573.4
13,185.20,6.1612,573.5
13,185.30,6.1642,573.5
13,185.40,6.1673,573.6
13,185.50,6.1710,573.7
13,185.60,6.1752,573.9
13,185.70,6.1786,573.9
13,185.80,6.1812,573.9
13,185.90,6.1839,573.9
13,186.00,6.1871,573.9
13,186.10,6.1910,574.1
13,186.20,6.1947,574.2
13,186.30,6.1980,574.3
13,186.40,6.2014,574.3
13,186.50,6.2048,574.4
13,186.60,6.2081,574.5
13,186.70,6.2114,574.5
13,186.80,6.2145,574.6
13,186.90,6.2175,574.6
13,187.00,6.2209,574.7
13,187.10,6.2250,574.8
13,187.20,6.2288,575.0
13,187.30,6.2316,575.0
13,187.40,6.2342,574.9
13,187.50,6.2370,574.9
13,187.60,6.2404,575.0
13,187.70,6.2441,575.1
13,187.80,6.2474,575.2
13,187.90,6.2506,575.2
13,188.00,6.2540,575.3
13,188.10,6.2576,575.4
13,188.20,6.2610,575.5
13,188.30,6.2645,575.6
13,188.40,6.2678,575.6
13,188.50,6.2710,575.7
13,188.60,6.2748,575.8
13,188.70,6.2790,575.9
13,188.80,6.2824,576.0
13,188.90,6.2849,576.0
13,189.00,6.2874,575.9
13,189.10,6.2903,575.9
13,189.20,6.2940,576.0
13,189.30,6.2977,576.1
13,189.40,6.3010,576.2
13,189.50,6.3043,576.3
13,189.60,6.3079,576.3
13,189.70,6.3115,576.5
13,189.80,6.3149,576.5
13,189.90,6.3181,576.5
13,190.00,6.3211,576.5
13,190.10,6.3244,576.6
13,190.20,6.3282,576.7
13,190.30,6.3320,576.8
13,190.40,6.3348,576.8
13,190.50,6.3374,576.8
13,190.60,6.3402,576.8
13,190.70,6.3434,576.8
13,190.80,6.3472,576.9
13,190.90,6.3508,577.0
13,191.00,6.3541,577.1
13,191.10,6.3576,577.1
13,191.20,6.3612,577.2
13,191.30,6.3647,577.3
13,191.40,6.3680,577.3
13,191.50,6.3710,577.3
13,191.60,6.3740,577.3
13,191.70,6.3774,577.4
13,191.80,6.3815,577.6
13,191.90,6.3854,577.7
13,192.00,6.3882,577.7
13,192.10,6.3909,577.6
13,192.20,6.3938,577.6
13,192.30,6.3974,577.7
13,192.40,6.4015,577.9
13,192.50,6.4049,577.9
13,192.60,6.4082,578.0
13,192.70,6.4116,578.0
13,192.80,6.4150,578.1
13,192.90,6.4181,578.1
13,193.00,6.4211,578.1
13,193.10,6.4242,578.2
13,193.20,6.4274,578.2
13,193.30,6.4311,578.3
13,193.40,6.4352,578.4
13,193.50,6.4387,578.5
13,193.60,6.4413,578.4
13,193.70,6.4439,578.4
13,193.80,6.4470,578.4
13,193.90,6.4507,578.5
13,194.00,6.4543,578.6
13,194.10,6.4575,578.6
13,194.20,6.4608,578.7
13,194.30,6.4643,578.7
13,194.40,6.4678,578.8
13,194.50,6.4713,578.9
13,194.60,6.4744,578.9
13,194.70,6.4775,578.9
13,194.80,6.4809,578.9
13,194.90,6.4851,579.1
13,195.00,6.4892,579.2
13,195.10,6.4920,579.2
13,195.20,6.4944,579.1
13,195.30,6.4970,579.1
13,195.40,6.5002,579.1
13,195.50,6.5041,579.2
13,195.60,6.5078,579.3
13,195.70,6.5112,579.4
13,195.80,6.5147,579.4
13,195.90,6.5183,579.5
13,196.00,6.5218,579.6
13,196.10,6.5251,579.6
13,196.20,6.5280,579.6
13,196.30,6.5309,579.6
13,196.40,6.5344,579.6
13,196.50,6.5383,579.7
13,196.60,6.5417,579.8
13,196.70,6.5444,579.7
13,196.80,6.5471,579.7
13,196.90,6.5500,579.7
13,197.00,6.5536,579.7
13,197.10,6.5575,579.9
13,197.20,6.5609,579.9
13,197.30,6.5643,580.0
13,197.40,6.5679,580.0
13,197.50,6.5715,580.1
13,197.60,6.5749,580.2
13,197.70,6.5780,580.2
13,197.80,6.5809,580.1
13,197.90,6.5840,580.1
13,198.00,6.5878,580.3
13,198.10,6.5920,580.4
13,198.20,6.5954,580.4
13,198.30,6.5979,580.4
13,198.40,6.6005,580.3
13,198.50,6.6037,580.3
13,198.60,6.6076,580.4
13,198.70,6.6114,580.5
13,198.80,6.6147,580.5
13,198.90,6.6181,580.6
13,199.00,6.6214,580.6
13,199.10,6.6247,580.7
13,199.20,6.6280,580.7
13,199.30,6.6310,580.6
13,199.40,6.6340,580.6
13,199.50,6.6374,580.7
13,199.60,6.6414,580.8
13,199.70,6.6452,580.9
13,199.80,6.6481,580.9
13,199.90,6.6507,580.8
13,200.00,6.6536,580.8
13,200.10,6.6570,580.8
13,200.20,6.6608,580.9
13,200.30,6.6640,580.9
13,200.40,6.6672,580.9
13,200.50,6.6708,581.0
13,200.60,6.6744,581.1
13,200.70,6.6780,581.1
13,200.80,6.6813,581.2
13,200.90,6.6845,581.1
13,201.00,6.6876,581.2
13,201.10,6.6914,581.2
13,201.20,6.6957,581.4
13,201.30,6.6990,581.4
13,201.40,6.7015,581.3
13,201.50,6.7041,581.2
13,201.60,6.7070,581.2
13,201.70,6.7105,581.3
13,201.80,6.7143,581.3
13,201.90,6.7175,581.4
13,202.00,6.7209,581.4
13,202.10,6.7246,581.5
13,202.20,6.7282,581.5
13,202.30,6.7316,581.6
13,202.40,6.7349,581.6
13,202.50,6.7379,581.6
13,202.60,6.7412,581.6
13,202.70,6.7450,581.7
13,202.80,6.7486,581.7
13,202.90,6.7516,581.7
13,203.00,6.7541,581.6
13,203.10,6.7569,581.6
13,203.20,6.7602,581.6
13,203.30,6.7640,581.7
13,203.40,6.7677,581.7
13,203.50,6.7710,581.8
13,203.60,6.7744,581.8
13,203.70,6.7779,581.8
13,203.80,6.7814,581.9
13,203.90,6.7847,581.9
13,204.00,6.7876,581.9
13,204.10,6.7907,581.8
13,204.20,6.7942,581.9
13,204.30,6.7984,582.0
13,204.40,6.8023,582.1
13,204.50,6.8051,582.0
13,204.60,6.8076,582.0
13,204.70,6.8105,581.9
13,204.80,6.8140,581.9
13,204.90,6.8179,582.0
13,205.00,6.8212,582.0
13,205.10,6.8246,582.0
13,205.20,6.8280,582.1
13,205.30,6.8314,582.1
13,205.40,6.8347,582.1
13,205.50,6.8379,582.1
13,205.60,6.8408,582.1
13,205.70,6.8441,582.1
13,205.80,6.8478,582.1
13,205.90,6.8519,582.3
13,206.00,6.8553,582.3
13,206.10,6.8579,582.2
13,206.20,6.8606,582.1
13,206.30,6.8637,582.1
13,206.40,6.8674,582.1
13,206.50,6.8707,582.2
13,206.60,6.8739,582.2
13,206.70,6.8773,582.2
13,206.80,6.8811,582.3
13,206.90,6.8847,582.3
13,207.00,6.8881,582.3
13,207.10,6.8913,582.3
13,207.20,6.8944,582.3
13,207.30,6.8978,582.3
13,207.40,6.9019,582.4
13,207.50,6.9060,582.5
13,207.60,6.9086,582.4
13,207.70,6.9110,582.3
13,207.80,6.9137,582.3
13,207.90,6.9169,582.2
13,208.00,6.9207,582.3
13,208.10,6.9243,582.4
13,208.20,6.9276,582.4
13,208.30,6.9311,582.4
13,208.40,6.9347,582.4
13,208.50,6.9383,582.5
13,208.60,6.9415,582.4
13,208.70,6.9445,582.4
13,208.80,6.9477,582.4
13,208.90,6.9512,582.4
13,209.00,6.9550,582.5
13,209.10,6.9584,582.5
13,209.20,6.9611,582.4
13,209.30,6.9638,582.3
13,209.40,6.9667,582.3
13,209.50,6.9702,582.3
13,209.60,6.9741,582.4
13,209.70,6.9776,582.4
13,209.80,6.9811,582.4
13,209.90,6.9847,582.5
13,210.00,6.9881,582.5
13,210.10,6.9915,582.5
13,210.20,6.9945,582.4
13,210.30,6.9975,582.4
13,210.40,7.0007,582.4
13,210.50,7.0047,582.5
13,210.58,7.0082,582.6
13,210.60,7.0089,582.6
13,210.70,7.0121,582.6
13,210.80,7.0146,582.4
13,210.90,7.0173,582.4
13,211.00,7.0205,582.3
13,211.10,7.0244,582.4
13,211.20,7.0280,582.5
13,211.30,7.0312,582.4
13,211.40,7.0345,582.4
13,211.50,7.0380,582.4
13,211.60,7.0413,582.4
13,211.70,7.0445,582.4
13,211.80,7.0477,582.4
13,211.90,7.0508,582.4
13,212.00,7.0543,582.4
13,212.10,7.0584,582.5
13,212.20,7.0622,582.5
13,212.30,7.0649,582.4
13,212.40,7.0675,582.3
13,212.50,7.0703,582.2
13,212.60,7.0738,582.3
13,212.70,7.0777,582.3
13,212.80,7.0809,582.3
13,212.90,7.0841,582.3
13,213.00,7.0876,582.3
13,213.10,7.0912,582.3
13,213.20,7.0947,582.3
13,213.30,7.0980,582.3
13,213.40,7.1011,582.3
13,213.50,7.1042,582.3
13,213.60,7.1079,582.3
13,213.70,7.1121,582.4
13,213.80,7.1157,582.4
13,213.90,7.1183,582.3
13,214.00,7.1208,582.2
13,214.10,7.1237,582.1
13,214.20,7.1273,582.2
13,214.30,7.1311,582.2
13,214.40,7.1344,582.2
13,214.50,7.1377,582.2
13,214.60,7.1413,582.2
13,214.70,7.1447,582.2
13,214.80,7.1480,582.2
13,214.90,7.1511,582.1
13,215.00,7.1542,582.1
13,215.10,7.1576,582.1
13,215.20,7.1615,582.1
13,215.30,7.1651,582.1
13,215.40,7.1681,582.1
13,215.50,7.1707,582.0
13,215.60,7.1735,581.9
13,215.70,7.1768,581.9
13,215.80,7.1807,581.9
13,215.90,7.1844,582.0
13,216.00,7.1877,582.0
13,216.10,7.1912,581.9
13,216.20,7.1948,582.0
13,216.30,7.1984,582.0
13,216.40,7.2015,582.0
13,216.50,7.2045,581.9
13,216.60,7.2075,581.8
13,216.70,7.2110,581.9
13,216.80,7.2150,581.9
13,216.90,7.2189,582.0
13,217.00,7.2218,581.9
13,217.10,7.2243,581.8
13,217.20,7.2271,581.7
13,217.30,7.2305,581.7
13,217.40,7.2344,581.8
13,217.50,7.2379,581.7
13,217.60,7.2412,581.7
13,217.70,7.2446,581.7
13,217.80,7.2479,581.7
13,217.90,7.2511,581.7
13,218.00,7.2544,581.6
13,218.10,7.2574,581.6
13,218.20,7.2606,581.5
13,218.30,7.2643,581.6
13,218.40,7.2686,581.7
13,218.50,7.2720,581.7
13,218.60,7.2746,581.5
13,218.70,7.2773,581.4
13,218.80,7.2803,581.4
13,218.90,7.2839,581.4
13,219.00,7.2875,581.4
13,219.10,7.2907,581.4
13,219.20,7.2941,581.3
13,219.30,7.2978,581.4
13,219.40,7.3013,581.4
13,219.50,7.3047,581.4
13,219.60,7.3080,581.4
13,219.70,7.3111,581.3
13,219.80,7.3146,581.3
13,219.90,7.3187,581.4
13,220.00,7.3225,581.4
13,220.10,7.3252,581.3
13,220.20,7.3275,581.1
13,220.30,7.3302,581.0
13,220.40,7.3334,581.0
13,220.50,7.3372,581.0
13,220.60,7.3407,581.0
13,220.70,7.3442,581.0
13,220.80,7.3477,581.0
13,220.90,7.3515,581.1
13,221.00,7.3551,581.1
13,221.10,7.3583,581.0
13,221.20,7.3613,580.9
13,221.30,7.3644,580.9
13,221.40,7.3681,580.9
13,221.50,7.3720,581.0
13,221.60,7.3753,580.9
13,221.70,7.3778,580.8
13,221.80,7.3804,580.7
13,221.90,7.3834,580.6
13,222.00,7.3870,580.6
13,222.10,7.3910,580.7
13,222.20,7.3945,580.7
13,222.30,7.3979,580.6
13,222.40,7.4013,580.6
13,222.50,7.4049,580.6
13,222.60,7.4083,580.6
13,222.70,7.4115,580.6
13,222.80,7.4144,580.5
13,222.90,7.4175,580.4
13,223.00,7.4212,580.5
13,223.10,7.4253,580.5
13,223.20,7.4285,580.5
13,223.30,7.4311,580.4
13,223.40,7.4338,580.2
13,223.50,7.4369,580.2
13,223.60,7.4408,580.2
13,223.70,7.4445,580.3
13,223.80,7.4477,580.2
13,223.90,7.4511,580.2
13,224.00,7.4546,580.2
13,224.10,7.4580,580.1
13,224.20,7.4613,580.1
13,224.30,7.4643,580.0
13,224.40,7.4673,580.0
13,224.50,7.4708,580.0
13,224.60,7.4747,580.0
13,224.70,7.4788,580.1
13,224.80,7.4818,580.0
13,224.90,7.4843,579.9
13,225.00,7.4871,579.8
13,225.10,7.4904,579.7
13,225.20,7.4942,579.8
13,225.30,7.4976,579.7
13,225.40,7.5009,579.7
13,225.50,7.5045,579.7
13,225.60,7.5080,579.7
13,225.70,7.5115,579.7
13,225.80,7.5148,579.6
13,225.90,7.5180,579.6
13,226.00,7.5211,579.5
13,226.10,7.5247,579.5
13,226.20,7.5288,579.6
13,226.30,7.5323,579.5
13,226.40,7.5348,579.4
13,226.50,7.5373,579.3
13,226.60,7.5402,579.2
13,226.70,7.5437,579.2
13,226.80,7.5474,579.2
13,226.90,7.5507,579.1
13,227.00,7.5541,579.1
13,227.10,7.5577,579.1
13,227.20,7.5613,579.1
13,227.30,7.5649,579.1
13,227.40,7.5681,579.0
13,227.50,7.5711,579.0
13,227.60,7.5743,578.9
13,227.70,7.5781,578.9
13,227.80,7.5818,579.0
13,227.90,7.5848,578.9
13,228.00,7.5875,578.8
13,228.10,7.5903,578.6
13,228.20,7.5936,578.6
13,228.30,7.5974,578.7
13,228.40,7.6011,578.7
13,228.50,7.6045,578.6
13,228.60,7.6080,578.6
13,228.70,7.6116,578.6
13,228.80,7.6149,578.6
13,228.90,7.6181,578.5
13,229.00,7.6210,578.4
13,229.10,7.6239,578.3
13,229.20,7.6274,578.3
13,229.30,7.6315,578.4
13,229.40,7.6354,578.4
13,229.50,7.6382,578.3
13,229.60,7.6408,578.2
13,229.70,7.6438,578.1
13,229.80,7.6473,578.1
13,229.90,7.6512,578.1
13,230.00,7.6546,578.1
13,230.10,7.6578,578.0
13,230.20,7.6612,578.0
13,230.30,7.6647,578.0
13,230.40,7.6680,577.9
13,230.50,7.6712,577.9
13,230.60,7.6743,577.8
13,230.70,7.6775,577.7
13,230.80,7.6812,577.8
13,230.90,7.6854,577.8
13,231.00,7.6888,577.8
13,231.10,7.6914,577.7
13,231.20,7.6941,577.5
13,231.30,7.6972,577.5
13,231.40,7.7009,577.4
13,231.50,7.7045,577.4
13,231.60,7.7077,577.4
13,231.70,7.7109,577.3
13,231.80,7.7144,577.3
13,231.90,7.7178,577.3
13,232.00,7.7213,577.3
13,232.10,7.7245,577.2
13,232.20,7.7276,577.2
13,232.30,7.7311,577.1
13,232.40,7.7351,577.2
13,232.50,7.7389,577.2
13,232.60,7.7418,577.0
13,232.70,7.7442,576.9
13,232.80,7.7469,576.8
13,232.90,7.7501,576.7
13,233.00,7.7539,576.7
13,233.10,7.7574,576.7
13,233.20,7.7608,576.7
13,233.30,7.7643,576.7
13,233.40,7.7679,576.7
13,233.50,7.7715,576.7
13,233.60,7.7749,576.6
13,233.70,7.7779,576.5
13,233.80,7.7810,576.4
13,233.90,7.7847,576.5
13,234.00,7.7887,576.5
13,234.10,7.7921,576.4
13,234.20,7.7947,576.3
13,234.30,7.7973,576.2
13,234.40,7.8003,576.1
13,234.50,7.8039,576.1
13,234.60,7.8077,576.1
13,234.70,7.8111,576.1
13,234.80,7.8144,576.0
13,234.90,7.8180,576.0
13,235.00,7.8214,576.0
13,235.10,7.8248,575.9
13,235.20,7.8280,575.9
13,235.30,7.8309,575.8
13,235.40,7.8341,575.7
13,235.50,7.8378,575.7
13,235.60,7.8418,575.7
13,235.70,7.8451,575.7
13,235.80,7.8477,575.5
13,235.90,7.8504,575.4
13,236.00,7.8536,575.4
13,236.10,7.8575,575.4
13,236.20,7.8612,575.4
13,236.30,7.8645,575.3
13,236.40,7.8679,575.3
13,236.50,7.8713,575.2
13,236.60,7.8747,575.2
13,236.70,7.8780,575.1
13,236.80,7.8811,575.1
13,236.90,7.8841,575.0
13,237.00,7.8875,575.0
13,237.10,7.8916,575.0
13,237.20,7.8955,575.0
13,237.30,7.8984,574.9
13,237.40,7.9010,574.8
13,237.50,7.9038,574.7
13,237.60,7.9073,574.6
13,237.70,7.9110,574.7
13,237.80,7.9143,574.6
13,237.90,7.9175,574.5
13,238.00,7.9209,574.5
13,238.10,7.9244,574.5
13,238.20,7.9277,574.4
13,238.30,7.9310,574.4
13,238.40,7.9342,574.3
13,238.50,7.9375,574.3
13,238.60,7.9414,574.3
13,238.70,7.9455,574.3
13,238.80,7.9488,574.2
13,238.90,7.9513,574.1
13,239.00,7.9538,573.9
13,239.10,7.9568,573.9
13,239.20,7.9605,573.8
13,239.30,7.9643,573.9
13,239.40,7.9676,573.8
13,239.50,7.9709,573.8
13,239.60,7.9745,573.7
13,239.70,7.9781,573.7
13,239.80,7.9816,573.7
13,239.90,7.9847,573.6
13,240.00,7.9878,573.5
13,240.10,7.9912,573.5
13,240.20,7.9951,573.5
13,240.30,7.9990,573.5
13,240.40,8.0019,573.4
13,240.50,8.0044,573.3
13,240.60,8.0072,573.1
13,240.70,8.0104,573.1
13,240.80,8.0142,573.1
13,240.90,8.0178,573.1
13,241.00,8.0211,573.0
13,241.10,8.0246,573.0
13,241.20,8.0280,572.9
13,241.30,8.0313,572.9
13,241.40,8.0345,572.8
13,241.50,8.0376,572.7
13,241.60,8.0406,572.7
13,241.70,8.0441,572.6
13,241.80,8.0482,572.7
13,241.90,8.0520,572.7
13,242.00,8.0548,572.6
13,242.10,8.0574,572.4
13,242.20,8.0603,572.3
13,242.30,8.0638,572.3
13,242.40,8.0678,572.3
13,242.50,8.0713,572.3
13,242.60,8.0746,572.2
13,242.70,8.0780,572.2
13,242.80,8.0813,572.1
13,242.90,8.0845,572.1
13,243.00,8.0878,572.0
13,243.10,8.0908,571.9
13,243.20,8.0941,571.8
13,243.30,8.0980,571.9
13,243.40,8.1023,571.9
13,243.50,8.1055,571.9
13,243.60,8.1080,571.7
13,243.70,8.1107,571.6
13,243.80,8.1138,571.5
13,243.90,8.1176,571.5
13,244.00,8.1211,571.5
13,244.10,8.1242,571.4
13,244.20,8.1275,571.3
13,244.30,8.1309,571.3
13,244.40,8.1345,571.3
13,244.50,8.1379,571.2
13,244.60,8.1412,571.2
13,244.70,8.1443,571.1
13,244.80,8.1476,571.0
13,244.90,8.1516,571.0
13,245.00,8.1557,571.1
13,245.10,8.1586,571.0
13,245.20,8.1610,570.8
13,245.30,8.1637,570.7
13,245.40,8.1669,570.6
13,245.50,8.1707,570.6
13,245.60,8.1743,570.6
13,245.70,8.1776,570.5
13,245.80,8.1811,570.5
13,245.90,8.1846,570.5
13,246.00,8.1882,570.4
13,246.10,8.1917,570.4
13,246.20,8.1947,570.3
13,246.30,8.1977,570.2
13,246.40,8.2013,570.2
13,246.50,8.2052,570.2
13,246.60,8.2086,570.2
13,246.70,8.2113,570.0
13,246.80,8.2140,569.9
13,246.90,8.2168,569.8
13,247.00,8.2203,569.8
13,247.10,8.2242,569.8
13,247.20,8.2276,569.7
13,247.30,8.2310,569.7
13,247.40,8.2346,569.6
13,247.50,8.2380,569.6
13,247.60,8.2414,569.6
13,247.70,8.2446,569.4
13,247.80,8.2475,569.4
13,247.90,8.2507,569.3
13,248.00,8.2546,569.3
13,248.10,8.2587,569.4
13,248.20,8.2619,569.3
13,248.30,8.2645,569.1
13,248.40,8.2672,569.0
13,248.50,8.2704,568.9
13,248.60,8.2741,568.9
13,248.70,8.2778,568.9
13,248.80,8.2810,568.8
13,248.90,8.2844,568.8
13,249.00,8.2880,568.8
13,249.10,8.2915,568.7
13,249.20,8.2948,568.7
13,249.30,8.2979,568.6
13,249.40,8.3009,568.5
13,249.50,8.3044,568.5
13,249.60,8.3084,568.5
13,249.70,8.3122,568.5
13,249.80,8.3151,568.4
13,249.90,8.3177,568.2
13,250.00,8.3206,568.1
13,250.10,8.3240,568.1
13,250.20,8.3277,568.1
13,250.30,8.3309,568.0
13,250.40,8.3340,567.9
13,250.50,8.3374,567.9
13,250.60,8.3409,567.8
13,250.70,8.3444,567.8
13,250.80,8.3478,567.8
13,250.90,8.3510,567.7
13,251.00,8.3542,567.6
13,251.10,8.3579,567.6
13,251.20,8.3622,567.6
13,251.30,8.3656,567.6
13,251.40,8.3682,567.5
13,251.50,8.3707,567.3
13,251.60,8.3735,567.2
13,251.70,8.3771,567.2
13,251.80,8.3810,567.2
13,251.90,8.3843,567.1
13,252.00,8.3877,567.1
13,252.10,8.3913,567.0
13,252.20,8.3948,567.0
13,252.30,8.3983,566.9
13,252.40,8.4015,566.9
13,252.50,8.4046,566.8
13,252.60,8.4079,566.7
13,252.70,8.4116,566.7
13,252.80,8.4153,566.7
13,252.90,8.4183,566.6
13,253.00,8.4209,566.5
13,253.10,8.4237,566.3
13,253.20,8.4268,566.2
13,253.30,8.4306,566.3
13,253.40,8.4342,566.2
13,253.50,8.4375,566.2
13,253.60,8.4410,566.1
13,253.70,8.4447,566.1
13,253.80,8.4481,566.0
13,253.90,8.4514,566.0
13,254.00,8.4544,565.9
13,254.10,8.4574,565.8
13,254.20,8.4608,565.8
13,254.30,8.4648,565.8
13,254.40,8.4687,565.8
13,254.50,8.4715,565.7
13,254.60,8.4742,565.5
13,254.70,8.4771,565.4
13,254.80,8.4807,565.4
13,254.90,8.4845,565.4
13,255.00,8.4879,565.3
13,255.10,8.4912,565.3
13,255.20,8.4947,565.2
13,255.30,8.4982,565.2
13,255.40,8.5015,565.1
13,255.50,8.5047,565.1
13,255.60,8.5077,565.0
13,255.70,8.5108,564.9
13,255.80,8.5145,564.9
13,255.90,8.5186,564.9
13,256.00,8.5220,564.8
13,256.10,8.5246,564.7
13,256.20,8.5273,564.5
13,256.30,8.5304,564.5
13,256.40,8.5340,564.4
13,256.50,8.5375,564.4
13,256.60,8.5406,564.3
13,256.70,8.5438,564.2
13,256.80,8.5474,564.2
13,256.90,8.5510,564.2
13,257.00,8.5545,564.1
13,257.10,8.5577,564.1
13,257.20,8.5609,564.0
13,257.30,8.5643,563.9
13,257.40,8.5684,564.0
13,257.50,8.5723,563.9
13,257.60,8.5752,563.9
13,257.70,8.5777,563.7
13,257.80,8.5804,563.6
13,257.90,8.5837,563.5
13,258.00,8.5876,563.5
13,258.10,8.5911,563.5
13,258.20,8.5944,563.4
13,258.30,8.5979,563.4
13,258.40,8.6016,563.4
13,258.50,8.6051,563.3
13,258.60,8.6084,563.2
13,258.70,8.6113,563.1
13,258.80,8.6144,563.0
13,258.90,8.6181,563.0
13,259.00,8.6221,563.0
13,259.10,8.6253,563.0
13,259.20,8.6280,562.8
13,259.30,8.6305,562.7
13,259.40,8.6335,562.6
13,259.50,8.6370,562.5
13,259.60,8.6408,562.5
13,259.70,8.6441,562.5
13,259.80,8.6476,562.4
13,259.90,8.6512,562.4
13,260.00,8.6549,562.4
13,260.10,8.6583,562.3
13,260.20,8.6613,562.2
13,260.30,8.6642,562.1
13,260.40,8.6673,562.0
13,260.50,8.6710,562.0
13,260.60,8.6752,562.0
13,260.70,8.6786,562.0
13,260.80,8.6812,561.8
13,260.90,8.6839,561.7
13,261.00,8.6871,561.6
13,261.10,8.6910,561.6
13,261.20,8.6947,561.6
13,261.30,8.6979,561.5
13,261.40,8.7013,561.5
13,261.50,8.7049,561.4
13,261.60,8.7081,561.4
13,261.70,8.7113,561.3
13,261.80,8.7143,561.2
13,261.90,8.7174,561.1
13,262.00,8.7208,561.0
13,262.10,8.7247,561.0
13,262.20,8.7288,561.1
13,262.30,8.7317,561.0
13,262.40,8.7343,560.8
13,262.50,8.7370,560.7
13,262.60,8.7405,560.6
13,262.70,8.7444,560.6
13,262.80,8.7477,560.6
13,262.90,8.7509,560.5
13,263.00,8.7542,560.4
13,263.10,8.7577,560.4
13,263.20,8.7612,560.4
13,263.30,8.7645,560.3
13,263.40,8.7675,560.2
13,263.50,8.7707,560.1
13,263.60,8.7744,560.1
13,263.70,8.7787,560.1
13,263.80,8.7822,560.1
13,263.90,8.7848,559.9
13,264.00,8.7873,559.8
13,264.10,8.7903,559.6
13,264.20,8.7940,559.6
13,264.30,8.7978,559.6
13,264.40,8.8011,559.6
13,264.50,8.8046,559.5
13,264.60,8.8082,559.5
13,264.70,8.8117,559.4
13,264.80,8.8151,559.4
13,264.90,8.8182,559.3
13,265.00,8.8212,559.2
13,265.10,8.8245,559.1
13,265.20,8.8282,559.1
13,265.30,8.8317,559.0
13,265.40,8.8346,558.9
13,265.50,8.8373,558.8
13,265.60,8.8401,558.7
13,265.70,8.8433,558.6
13,265.80,8.8471,558.6
13,265.90,8.8508,558.6
13,266.00,8.8542,558.5
13,266.10,8.8577,558.4
13,266.20,8.8614,558.4
13,266.30,8.8648,558.4
13,266.40,8.8680,558.3
13,266.50,8.8710,558.2
13,266.60,8.8740,558.1
13,266.70,8.8774,558.0
13,266.80,8.8815,558.0
13,266.90,8.8854,558.0
13,267.00,8.8884,557.9
13,267.10,8.8909,557.8
13,267.20,8.8939,557.7
13,267.30,8.8976,557.6
13,267.40,8.9016,557.6
13,267.50,8.9048,557.6
13,267.60,8.9080,557.5
13,267.70,8.9113,557.4
13,267.80,8.9149,557.4
13,267.90,8.9182,557.3
13,268.00,8.9213,557.2
13,268.10,8.9242,557.1
13,268.20,8.9273,557.0
13,268.30,8.9310,557.0
13,268.40,8.9353,557.0
13,268.50,8.9387,557.0
13,268.60,8.9413,556.8
13,268.70,8.9440,556.7
13,268.80,8.9471,556.6
13,268.90,8.9507,556.5
13,269.00,8.9543,556.5
13,269.10,8.9574,556.4
13,269.20,8.9607,556.3
13,269.30,8.9642,556.3
13,269.40,8.9677,556.2
13,269.50,8.9711,556.2
13,269.60,8.9744,556.1
13,269.70,8.9776,556.0
13,269.80,8.9811,555.9
13,269.90,8.9853,556.0
13,270.00,8.9892,556.0
13,270.10,8.9920,555.8
13,270.20,8.9944,555.6
13,270.30,8.9971,555.5
13,270.40,9.0003,555.4
13,270.50,9.0042,555.4
13,270.60,9.0077,555.4
13,270.70,9.0109,555.3
13,270.80,9.0144,555.2
13,270.90,9.0180,555.2
13,271.00,9.0216,555.2
13,271.10,9.0249,555.1
13,271.20,9.0279,555.0
13,271.30,9.0309,554.9
13,271.40,9.0345,554.8
13,271.50,9.0385,554.8
13,271.60,9.0419,554.7
13,271.70,9.0445,554.6
13,271.80,9.0472,554.4
13,271.90,9.0501,554.3
13,272.00,9.0536,554.3
13,272.10,9.0575,554.3
13,272.20,9.0610,554.2
13,272.30,9.0644,554.2
13,272.40,9.0679,554.1
13,272.50,9.0715,554.1
13,272.60,9.0749,554.0
13,272.70,9.0780,553.9
13,272.80,9.0809,553.8
13,272.90,9.0841,553.7
13,273.00,9.0878,553.6
13,273.10,9.0920,553.7
13,273.20,9.0954,553.6
13,273.30,9.0980,553.5
13,273.40,9.1007,553.3
13,273.50,9.1038,553.2
13,273.60,9.1076,553.2
13,273.70,9.1114,553.2
13,273.80,9.1146,553.1
13,273.90,9.1180,553.0
13,274.00,9.1213,553.0
13,274.10,9.1246,552.9
13,274.20,9.1279,552.8
13,274.30,9.1309,552.7
13,274.40,9.1340,552.6
13,274.50,9.1374,552.5
13,274.60,9.1414,552.5
13,274.70,9.1453,552.5
13,274.80,9.1482,552.4
13,274.90,9.1507,552.2
13,275.00,9.1535,552.1
13,275.10,9.1569,552.0
13,275.20,9.1607,552.0
13,275.30,9.1641,552.0
